      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2005-08-30	1151.62	1153.77	1145.27	1146.39	19966514	8246959104.000
2005-08-31	1145.81	1163.52	1140.10	1162.80	23585833	9744396288.000
2005-09-01	1163.70	1185.76	1160.05	1184.93	37887348	15371854848.000
2005-09-02	1187.06	1188.91	1179.11	1188.85	30913306	13004142592.000
2005-09-05	1189.06	1196.87	1184.01	1196.22	29036633	11920468992.000
2005-09-06	1197.23	1201.82	1172.06	1173.32	36324802	15502308352.000
2005-09-07	1170.77	1194.59	1168.58	1194.31	30896374	13369523200.000
2005-09-08	1196.27	1201.46	1184.79	1194.41	34760179	14840678400.000
2005-09-09	1194.49	1204.46	1184.42	1189.63	24903385	10352292864.000
2005-09-12	1189.75	1191.93	1181.43	1188.21	18375693	7836688896.000
2005-09-13	1188.25	1207.40	1186.22	1207.16	28419117	11914795008.000
2005-09-14	1209.27	1217.41	1204.55	1217.26	35196452	15208369152.000
2005-09-15	1217.52	1218.94	1210.72	1217.28	29106371	13043176448.000
2005-09-16	1217.42	1217.76	1208.56	1212.95	23622871	10552478720.000
2005-09-19	1213.49	1220.97	1210.19	1220.63	27108494	11824922624.000
2005-09-20	1222.26	1223.56	1204.87	1212.62	34692833	15316293632.000
2005-09-21	1210.85	1210.85	1186.98	1187.99	34405606	14455789568.000
2005-09-22	1185.69	1185.69	1147.19	1159.96	33634113	13575989248.000
2005-09-23	1157.30	1164.60	1149.74	1151.98	21071033	8758697984.000
2005-09-26	1150.93	1155.60	1147.27	1155.04	15391121	6925237248.000
2005-09-27	1155.05	1157.80	1132.53	1133.24	19902791	8667446272.000
2005-09-28	1131.32	1142.49	1129.05	1131.77	15950905	6919187456.000
2005-09-29	1134.44	1155.78	1134.44	1155.48	20109745	8749474816.000
2005-09-30	1156.77	1158.70	1150.63	1155.61	15411530	7022387712.000
2005-10-10	1153.67	1153.67	1137.29	1138.95	13451350	5590987264.000
2005-10-11	1137.95	1157.30	1133.90	1157.19	16095767	6606691840.000
2005-10-12	1157.48	1165.67	1152.25	1161.85	23097721	9698639872.000
2005-10-13	1162.02	1165.35	1152.09	1152.61	21290051	8942640128.000
2005-10-14	1152.37	1154.32	1135.51	1139.55	17911524	7948783104.000
2005-10-17	1138.38	1138.38	1121.97	1131.38	17065550	7563208704.000
2005-10-18	1131.26	1142.04	1129.67	1141.20	20479312	9376602112.000
2005-10-19	1141.05	1150.59	1132.48	1134.61	21505058	9282545664.000
2005-10-20	1133.45	1136.31	1119.38	1135.95	20474155	8733686784.000
2005-10-21	1135.61	1145.99	1132.36	1141.32	19122785	8732807168.000
2005-10-24	1141.33	1143.46	1133.92	1141.17	18288774	8184105472.000
2005-10-25	1140.17	1140.17	1121.29	1121.92	18774634	8178057216.000
2005-10-26	1119.43	1119.43	1094.57	1097.16	21593837	8873814016.000
2005-10-27	1093.93	1101.27	1087.48	1097.78	19299754	8232142336.000
2005-10-28	1097.58	1102.02	1067.41	1080.87	19988984	8162144256.000
2005-10-31	1079.04	1096.15	1078.29	1092.82	17686980	6729421312.000
2005-11-01	1091.68	1094.15	1074.30	1089.95	17351503	6575444992.000
2005-11-02	1090.00	1108.88	1090.00	1104.79	22339367	8419790848.000
2005-11-03	1104.59	1111.44	1090.82	1095.27	20366587	7766603264.000
2005-11-04	1094.26	1100.43	1087.84	1100.05	17339232	6289129984.000
2005-11-07	1099.53	1100.95	1089.83	1100.65	13970085	5593121792.000
2005-11-08	1099.94	1111.12	1092.54	1110.15	21968002	7107335168.000
2005-11-09	1110.55	1117.06	1107.64	1108.15	27009559	8181406208.000
2005-11-10	1106.94	1106.94	1086.10	1088.30	23324371	7596793856.000
2005-11-11	1085.69	1094.31	1078.58	1090.19	16031785	5575680512.000
2005-11-14	1089.56	1089.71	1083.02	1088.65	12903608	4103565824.000
2005-11-15	1088.51	1099.03	1082.51	1087.51	14840043	5513274880.000
2005-11-16	1086.83	1096.30	1075.43	1095.89	15135481	5517729792.000
2005-11-17	1094.88	1098.68	1090.35	1095.31	13414040	5224323072.000
2005-11-18	1095.52	1122.61	1093.53	1117.00	26656517	10035192832.000
2005-11-21	1117.78	1122.88	1114.24	1119.94	17769712	6639339008.000
2005-11-22	1119.69	1119.69	1098.49	1098.66	17146778	6123895296.000
2005-11-23	1096.56	1106.48	1093.95	1105.75	14543396	5110027264.000
2005-11-24	1105.33	1117.94	1103.76	1113.37	20731050	7288728576.000
2005-11-25	1113.28	1115.08	1107.21	1114.92	18039810	6364377088.000
2005-11-28	1113.83	1119.34	1106.94	1110.82	15023336	5562044416.000
2005-11-29	1109.57	1110.31	1095.34	1096.99	16366392	5117895168.000
2005-11-30	1095.30	1099.58	1090.72	1099.26	14218552	4821993472.000
2005-12-01	1098.78	1104.56	1094.44	1098.75	12172575	4253096960.000
2005-12-02	1099.76	1102.76	1089.56	1094.29	14105770	4899740160.000
2005-12-05	1093.10	1093.10	1077.41	1079.20	16783311	5164676096.000
2005-12-06	1077.58	1089.59	1074.01	1087.79	16489551	5255529472.000
2005-12-07	1087.74	1100.05	1086.73	1099.61	16715757	5040253952.000
2005-12-08	1100.69	1106.34	1092.99	1098.32	15956477	5074885120.000
2005-12-09	1097.52	1114.58	1094.74	1113.48	17412436	6351508480.000
2005-12-12	1115.75	1118.53	1109.08	1116.37	14522102	5634151936.000
2005-12-13	1115.77	1119.42	1106.75	1117.85	14537139	5404312064.000
2005-12-14	1117.47	1127.63	1110.21	1125.39	17973194	7229933056.000
2005-12-15	1125.67	1134.85	1121.56	1123.56	21707302	7966888960.000
2005-12-16	1122.73	1127.94	1118.94	1127.51	14926042	5971908096.000
2005-12-19	1127.84	1134.50	1123.50	1131.75	15363774	5431531520.000
2005-12-20	1131.80	1136.39	1126.99	1136.34	14905019	5450001408.000
2005-12-21	1135.98	1142.39	1128.94	1130.76	16871020	5878196736.000
2005-12-22	1129.56	1136.00	1125.95	1135.24	13601164	5357618176.000
2005-12-23	1135.70	1144.94	1135.07	1144.87	17316727	6826517504.000
2005-12-26	1145.77	1159.78	1145.34	1156.82	21492277	8779696128.000
2005-12-27	1157.49	1158.16	1149.85	1154.29	18089482	7259781632.000
2005-12-28	1155.12	1157.20	1149.27	1157.03	17588341	6778233856.000
2005-12-29	1157.51	1169.87	1157.51	1169.86	26570897	11018260480.000
2005-12-30	1171.57	1173.06	1158.97	1161.06	24001006	10479642624.000
2006-01-04	1163.88	1181.00	1161.91	1180.96	28306438	12354556928.000
2006-01-05	1183.31	1197.84	1180.45	1197.27	38161395	15453437952.000
2006-01-06	1198.81	1215.54	1191.61	1209.42	39717814	17537898496.000
2006-01-09	1210.32	1217.31	1205.25	1215.67	32137163	14461352960.000
2006-01-10	1215.85	1220.76	1203.65	1220.62	30754664	13783416832.000
2006-01-11	1219.81	1223.56	1204.04	1211.05	34431248	15348990976.000
2006-01-12	1208.77	1227.30	1205.28	1226.70	30311315	13149707264.000
2006-01-13	1228.16	1231.22	1214.88	1221.46	32342539	13566513152.000
2006-01-16	1221.11	1221.39	1202.59	1202.87	29453223	12308194304.000
2006-01-17	1200.26	1209.02	1198.84	1208.44	21816648	9609278464.000
2006-01-18	1207.53	1234.53	1206.36	1233.35	30796105	12777076736.000
2006-01-19	1235.08	1251.96	1230.85	1251.58	38144852	15725344768.000
2006-01-20	1251.41	1258.70	1247.20	1255.31	36525891	16467908608.000
2006-01-23	1254.78	1257.35	1244.27	1255.77	33571375	14438198272.000
2006-01-24	1256.01	1262.09	1247.01	1252.06	33255254	16044189696.000
2006-01-25	1251.27	1260.17	1245.92	1258.05	28765523	13843974144.000
2006-02-06	1263.00	1287.67	1263.00	1287.63	34972162	15342790656.000
2006-02-07	1289.45	1297.40	1270.40	1282.10	42966223	20003747840.000
2006-02-08	1282.12	1291.74	1276.02	1290.06	49379064	17747480576.000
2006-02-09	1288.97	1288.97	1266.81	1269.45	31914707	14410179584.000
2006-02-10	1269.54	1284.10	1266.22	1282.66	28989632	13363995648.000
2006-02-13	1283.78	1284.95	1267.56	1279.64	28813107	13194907648.000
2006-02-14	1279.63	1286.42	1275.85	1286.33	24077290	11229665280.000
2006-02-15	1289.14	1300.99	1288.64	1299.17	33030196	14995585024.000
2006-02-16	1298.50	1298.50	1268.56	1270.63	35380312	15933293568.000
2006-02-17	1269.40	1280.04	1265.14	1267.41	28348525	12797580288.000
2006-02-20	1268.11	1279.42	1265.38	1267.54	23235923	10598336512.000
2006-02-21	1266.65	1288.55	1256.81	1288.42	29453696	13146753024.000
2006-02-22	1288.85	1297.94	1282.91	1284.23	40352596	14596114432.000
2006-02-23	1284.13	1289.94	1273.94	1288.85	25445618	10845380608.000
2006-02-24	1289.43	1297.34	1286.96	1296.87	26837327	11642755072.000
2006-02-27	1297.69	1304.61	1293.47	1297.19	32663909	13777284096.000
2006-02-28	1294.81	1299.47	1277.74	1299.03	27928660	12055231488.000
2006-03-01	1299.15	1308.20	1297.76	1306.59	25421240	11849631744.000
2006-03-02	1306.58	1307.64	1281.57	1285.67	30586117	14783294464.000
2006-03-03	1284.61	1295.41	1275.62	1293.30	27259365	12679628800.000
2006-03-06	1292.75	1296.85	1286.64	1288.95	22082885	9835152384.000
2006-03-07	1288.26	1288.26	1257.54	1259.92	25186601	10808659968.000
2006-03-08	1256.69	1258.24	1238.16	1250.38	22291368	9515642880.000
2006-03-09	1247.46	1253.76	1242.68	1245.17	17848019	7754388480.000
2006-03-10	1245.19	1253.91	1240.75	1245.65	15871982	7173452800.000
2006-03-13	1245.30	1260.07	1245.30	1259.67	15162690	6864306688.000
2006-03-14	1260.42	1262.75	1250.28	1259.04	17392624	7336739328.000
2006-03-15	1259.23	1275.52	1258.15	1274.81	21653550	9628102656.000
2006-03-16	1274.61	1277.19	1270.83	1274.19	20146016	9424689152.000
2006-03-17	1273.01	1276.63	1265.61	1269.46	20280723	9368886272.000
2006-03-20	1269.58	1288.97	1264.41	1288.42	22773390	10005315584.000
2006-03-21	1288.56	1297.61	1285.43	1290.40	26864183	12227705856.000
2006-03-22	1289.46	1296.91	1281.13	1296.71	24711262	11144750080.000
2006-03-23	1296.19	1302.79	1289.53	1302.46	28370079	12873510912.000
2006-03-24	1302.14	1308.06	1293.30	1294.70	28252372	12719856640.000
2006-03-27	1296.07	1296.59	1283.68	1295.92	23434081	10528377856.000
2006-03-28	1295.76	1302.65	1293.00	1298.79	30014786	12149305344.000
2006-03-29	1299.38	1313.13	1296.59	1305.57	41645209	17817260032.000
2006-03-30	1305.84	1308.50	1293.83	1294.72	30078631	13809932288.000
2006-03-31	1291.52	1298.75	1285.73	1298.30	29711654	14185808896.000
2006-04-03	1298.68	1319.48	1298.68	1319.47	37268665	17844152320.000
2006-04-04	1319.84	1330.10	1315.33	1329.80	40652236	20198297600.000
2006-04-05	1330.56	1341.50	1326.53	1340.16	41171184	20271009792.000
2006-04-06	1341.74	1348.52	1336.14	1339.74	45711840	22308474880.000
2006-04-07	1340.65	1345.29	1330.51	1342.96	44424928	21067055104.000
2006-04-10	1344.24	1359.41	1339.52	1359.08	48870807	21078847488.000
2006-04-11	1360.98	1366.52	1350.32	1362.23	51288497	23301875712.000
2006-04-12	1361.74	1364.69	1355.66	1360.13	44208324	19183736832.000
2006-04-13	1359.28	1364.32	1331.68	1332.33	46539658	20596875264.000
2006-04-14	1330.09	1360.09	1328.44	1359.54	41985718	18277122048.000
2006-04-17	1360.64	1383.65	1353.40	1378.61	47466489	20662925312.000
2006-04-18	1379.81	1391.38	1370.15	1385.11	40092048	18445641728.000
2006-04-19	1389.13	1399.55	1378.80	1396.70	43904548	21719803904.000
2006-04-20	1398.10	1404.19	1376.96	1385.90	47128760	24065466368.000
2006-04-21	1385.92	1419.89	1383.45	1416.79	51390518	25289248768.000
2006-04-24	1423.41	1429.06	1402.27	1409.79	56096260	28879040512.000
2006-04-25	1405.90	1409.27	1386.13	1399.77	46606909	24777908224.000
2006-04-26	1399.07	1426.63	1397.35	1417.48	51900051	28179697664.000
2006-04-27	1418.90	1424.46	1407.14	1416.73	39473821	21215858688.000
2006-04-28	1403.52	1444.71	1389.35	1440.22	48147409	25367592960.000
2006-05-08	1446.99	1497.20	1446.99	1497.10	56580500	29657878528.000
2006-05-09	1503.24	1532.75	1497.99	1531.16	69793838	36736983040.000
2006-05-10	1537.56	1554.03	1518.33	1545.69	67974044	36367110144.000
2006-05-11	1547.56	1583.76	1536.29	1537.38	81101610	43560693760.000
2006-05-12	1532.88	1603.21	1531.23	1602.83	76502823	42169671680.000
2006-05-15	1616.26	1664.94	1606.57	1664.09	98425643	53333819392.000
2006-05-16	1658.69	1678.60	1604.78	1613.25	96532087	54143881216.000
2006-05-17	1613.23	1640.69	1592.19	1625.15	76542710	43447283712.000
2006-05-18	1611.66	1630.07	1582.96	1617.28	65601261	36158472192.000
2006-05-19	1620.21	1664.61	1610.04	1659.55	84573798	42173100032.000
2006-05-22	1656.75	1674.22	1646.68	1657.69	85337811	44453081088.000
2006-05-23	1647.96	1648.53	1597.10	1604.55	77077510	39608782848.000
2006-05-24	1609.74	1634.59	1562.39	1590.92	62341177	33350254592.000
2006-05-25	1585.47	1598.56	1563.86	1591.43	43743361	23253481472.000
2006-05-26	1596.56	1614.55	1593.09	1613.89	48077100	24702945280.000
2006-05-29	1622.11	1648.84	1609.01	1648.54	55500193	29680023552.000
2006-05-30	1654.98	1663.93	1634.90	1657.29	56292291	32281305088.000
2006-05-31	1656.28	1667.23	1628.68	1641.30	59935536	33377560576.000
2006-06-01	1639.67	1684.71	1635.75	1684.19	72340095	38857326592.000
2006-06-02	1688.78	1695.58	1659.14	1669.40	82663153	45318381568.000
2006-06-05	1669.24	1685.29	1639.68	1684.62	72509154	36753453056.000
2006-06-06	1681.22	1692.82	1672.81	1679.13	67697231	33013692416.000
2006-06-07	1678.24	1678.24	1588.97	1589.55	77829653	38306680832.000
2006-06-08	1576.44	1596.12	1540.93	1591.49	60902149	30798413824.000
2006-06-09	1583.96	1594.44	1550.20	1551.38	51479081	26385973248.000
2006-06-12	1540.22	1566.45	1529.50	1552.80	34265078	18607337472.000
2006-06-13	1552.10	1570.10	1532.06	1548.49	34705421	18455095296.000
2006-06-14	1540.64	1540.64	1512.52	1531.33	35625899	17787400192.000
2006-06-15	1531.25	1551.30	1528.23	1533.98	30511547	15968950272.000
2006-06-16	1540.19	1574.47	1540.19	1574.47	36684377	19072020480.000
2006-06-19	1559.98	1591.85	1544.93	1586.29	39885132	21042378752.000
2006-06-20	1583.87	1592.83	1572.58	1592.33	38571338	20948387840.000
2006-06-21	1590.61	1617.71	1570.08	1598.12	42205680	22661457920.000
2006-06-22	1593.10	1605.25	1587.80	1596.07	34247351	18482104320.000
2006-06-23	1594.49	1608.11	1582.02	1605.71	37084893	21120286720.000
2006-06-26	1607.79	1635.80	1607.79	1633.45	41848467	24156276736.000
2006-06-27	1636.70	1642.57	1627.59	1639.55	38841406	21713770496.000
2006-06-28	1638.23	1642.35	1627.07	1639.29	35172680	18842155008.000
2006-06-29	1641.93	1672.10	1641.93	1671.62	56585061	29468911616.000
2006-06-30	1679.72	1690.95	1662.28	1672.21	53779912	28972767232.000
2006-07-03	1677.31	1697.83	1670.02	1697.28	52494029	28807616512.000
2006-07-04	1700.32	1702.66	1670.13	1681.55	58395591	33117880320.000
2006-07-05	1755.22	1757.47	1703.58	1718.56	63555173	32789825536.000
2006-07-06	1715.28	1742.20	1711.65	1741.47	52532166	30018273280.000
2006-07-07	1746.52	1750.03	1724.68	1730.19	51886620	29783449600.000
2006-07-10	1730.70	1737.03	1715.83	1734.33	41530505	24018257920.000
2006-07-11	1736.99	1746.72	1725.23	1745.81	44234855	24740218880.000
2006-07-12	1745.88	1753.28	1738.00	1740.00	53031084	30882099200.000
2006-07-13	1736.21	1737.59	1654.49	1655.77	73323437	40121413632.000
2006-07-14	1641.14	1676.75	1633.90	1665.21	44543091	24893425664.000
2006-07-17	1662.05	1684.34	1653.60	1682.89	34564518	20049434624.000
2006-07-18	1682.36	1684.67	1666.31	1684.25	33123423	18695004160.000
2006-07-19	1681.77	1681.77	1637.49	1645.16	37456761	20830253056.000
2006-07-20	1642.62	1658.05	1636.26	1655.12	30053886	16643908608.000
2006-07-21	1653.81	1669.29	1653.51	1665.33	31378235	16790382592.000
2006-07-24	1648.75	1667.62	1632.69	1665.94	32382276	17440169984.000
2006-07-25	1668.14	1690.61	1668.14	1685.46	35884535	19734200320.000
2006-07-26	1688.54	1691.43	1675.66	1686.65	32647313	17689071616.000
2006-07-27	1685.35	1701.61	1665.39	1675.17	37622828	20800372736.000
2006-07-28	1674.43	1678.53	1646.35	1662.03	34816499	18946060288.000
2006-07-31	1659.54	1659.54	1611.16	1612.73	35815196	19755202560.000
2006-08-01	1619.64	1625.04	1596.66	1600.61	35005082	18158839808.000
2006-08-02	1598.76	1608.78	1577.90	1600.87	29797936	15226204160.000
2006-08-03	1599.75	1609.43	1587.12	1601.06	21750206	11992713216.000
2006-08-04	1601.61	1612.10	1567.25	1570.15	27599474	14563850240.000
2006-08-07	1561.80	1570.05	1541.41	1547.44	26918053	13030099968.000
2006-08-08	1547.91	1581.75	1547.91	1580.58	26885275	12628294656.000
2006-08-09	1581.80	1585.17	1571.71	1578.57	23061045	11591547904.000
2006-08-10	1578.35	1606.94	1577.86	1606.06	27726003	13991066624.000
2006-08-11	1605.60	1610.76	1596.22	1605.93	24828367	12431558656.000
2006-08-14	1605.20	1611.66	1566.72	1570.74	27329048	13935211520.000
2006-08-15	1568.27	1596.65	1564.40	1595.66	21249056	11029110784.000
2006-08-16	1596.06	1616.45	1591.86	1616.41	30412980	15484322816.000
2006-08-17	1612.41	1612.41	1592.85	1603.33	24565126	12272058368.000
2006-08-18	1601.57	1614.36	1596.56	1598.02	25763032	11898082304.000
2006-08-21	1565.46	1602.13	1558.10	1601.15	24690593	12114980864.000
2006-08-22	1601.52	1619.07	1598.78	1613.35	28409604	15320871936.000
2006-08-23	1614.39	1621.40	1608.74	1612.40	28547541	15570990080.000
2006-08-24	1612.70	1623.17	1601.89	1623.02	26283215	13703113728.000
2006-08-25	1622.48	1630.05	1619.73	1623.03	30264372	15516242944.000
2006-08-28	1627.12	1651.29	1624.28	1650.44	43196254	21988038656.000
2006-08-29	1652.67	1667.53	1649.59	1651.02	52432530	27466291200.000
2006-08-30	1648.35	1656.23	1640.28	1655.19	33824660	17453674496.000
2006-08-31	1655.90	1661.47	1650.00	1658.64	37684303	19332618240.000
2006-09-01	1658.66	1660.52	1634.03	1636.69	38856456	20000940032.000
2006-09-04	1635.33	1657.69	1635.12	1657.52	35280021	17828757504.000
2006-09-05	1659.74	1669.90	1657.05	1664.08	42358401	22123053056.000
2006-09-06	1665.13	1672.26	1656.86	1672.12	35538510	18442663936.000
2006-09-07	1683.78	1683.89	1655.41	1661.19	33729904	17739065344.000
2006-09-08	1659.70	1671.31	1658.67	1667.98	27982846	14234669056.000
2006-09-11	1668.16	1675.09	1653.01	1674.97	32037368	16933036032.000
2006-09-12	1675.20	1699.58	1673.44	1695.86	40109733	20100763648.000
2006-09-13	1695.35	1713.99	1687.05	1689.39	47970577	23186190336.000
2006-09-14	1689.63	1696.62	1672.88	1689.69	36004959	18771369984.000
2006-09-15	1689.60	1722.66	1689.51	1721.05	51253650	24490911744.000
2006-09-18	1727.92	1733.41	1719.16	1732.99	48244605	24016848896.000
2006-09-19	1735.30	1743.02	1728.29	1735.24	47203805	23559972864.000
2006-09-20	1733.64	1737.73	1720.83	1732.45	41555403	21075339264.000
2006-09-21	1731.58	1743.63	1731.22	1740.90	42194460	21747220480.000
2006-09-22	1744.60	1746.61	1724.10	1725.36	47043708	25727352832.000
2006-09-25	1722.74	1732.28	1709.77	1722.37	42705453	23196915712.000
2006-09-26	1720.78	1721.58	1704.77	1712.64	34805143	18672459776.000
2006-09-27	1711.51	1725.50	1709.77	1725.04	30740659	16528202752.000
2006-09-28	1725.52	1740.79	1722.22	1736.96	36329385	20133267456.000
2006-09-29	1740.06	1755.69	1740.06	1752.42	45106205	23829803008.000
2006-10-09	1768.14	1786.11	1763.11	1785.39	56873168	29452859392.000
2006-10-10	1784.22	1793.14	1771.86	1784.86	58956272	31855431680.000
2006-10-11	1784.52	1792.76	1771.02	1790.10	51714725	26536976384.000
2006-10-12	1790.63	1792.24	1774.14	1778.18	54897447	28296400896.000
2006-10-13	1776.51	1792.87	1773.23	1784.66	44287408	23557812224.000
2006-10-16	1787.70	1789.18	1766.31	1771.30	49410804	25029654528.000
2006-10-17	1768.63	1777.60	1758.31	1763.90	41531995	21971621888.000
2006-10-18	1762.40	1787.74	1760.88	1787.19	39167043	20629377024.000
2006-10-19	1788.58	1799.29	1784.34	1792.25	44083136	22972717056.000
2006-10-20	1792.60	1801.33	1786.34	1790.36	44639817	23877826560.000
2006-10-23	1789.65	1797.43	1753.49	1759.39	48545736	24991731712.000
2006-10-24	1756.46	1805.27	1756.46	1805.18	45563655	23038210048.000
2006-10-25	1807.03	1825.61	1789.91	1806.65	49679600	26408507392.000
2006-10-26	1804.89	1816.76	1791.95	1810.65	56447010	26264027136.000
2006-10-27	1836.21	1842.73	1803.21	1807.18	82335614	35301392384.000
2006-10-30	1804.37	1815.61	1788.29	1809.66	51905059	23760533504.000
2006-10-31	1811.47	1839.32	1811.47	1837.99	57261946	25831438336.000
2006-11-01	1838.68	1855.89	1833.20	1855.71	54461394	27742150656.000
2006-11-02	1856.92	1857.15	1834.84	1851.31	55888067	28697714688.000
2006-11-03	1851.40	1873.66	1850.15	1866.36	55797824	27383572480.000
2006-11-06	1853.19	1886.52	1846.01	1886.31	55528269	28240306176.000
2006-11-07	1889.53	1897.41	1862.93	1889.53	60544960	32357087232.000
2006-11-08	1885.85	1886.26	1865.22	1866.82	42007594	22536714240.000
2006-11-09	1860.95	1899.10	1858.59	1896.48	48951786	26178779136.000
2006-11-10	1896.93	1920.18	1870.96	1883.35	70450837	35535876096.000
2006-11-13	1878.70	1905.90	1852.10	1863.77	56281923	28430163968.000
2006-11-14	1868.17	1888.43	1841.82	1888.24	48395973	24250982400.000
2006-11-15	1888.54	1923.14	1878.69	1922.94	51015434	27248818176.000
2006-11-16	1930.93	1976.05	1926.72	1941.55	69800149	35591413760.000
2006-11-17	1934.64	1972.61	1925.15	1971.79	53054650	27931832320.000
2006-11-20	1977.53	2018.00	1977.53	2017.28	63418605	33846738944.000
2006-11-21	2013.07	2037.74	1988.93	2037.55	57698814	33085976576.000
2006-11-22	2031.30	2062.80	2010.79	2041.35	68989562	39526395904.000
2006-11-23	2045.08	2071.24	2042.15	2062.36	66896569	35455279104.000
2006-11-24	2051.47	2057.91	2022.63	2050.81	71639520	37390491648.000
2006-11-27	2042.19	2049.54	2022.38	2047.28	66930952	36612210688.000
2006-11-28	2042.38	2051.49	2016.47	2038.72	60437712	34213697536.000
2006-11-29	2005.99	2059.73	1992.54	2054.09	61742160	35010580480.000
2006-11-30	2058.77	2102.06	2058.77	2099.29	83990543	45487382528.000
2006-12-01	2106.29	2112.58	2087.60	2102.05	85330862	49838563328.000
2006-12-04	2103.82	2164.58	2100.56	2161.65	98653260	54797615104.000
2006-12-05	2167.36	2195.53	2159.32	2173.28	98058870	56462630912.000
2006-12-06	2175.38	2192.90	2097.42	2156.60	114926436	64075542528.000
2006-12-07	2152.59	2206.51	2145.79	2156.75	106304906	60253220864.000
2006-12-08	2133.35	2164.02	2090.40	2093.64	90919523	48491966464.000
2006-12-11	2085.06	2181.16	2084.27	2180.50	69547296	37897928704.000
2006-12-12	2189.69	2228.64	2180.37	2218.95	77827780	43326210048.000
2006-12-13	2224.43	2244.41	2195.64	2223.46	62800463	37004820480.000
2006-12-14	2226.00	2250.32	2212.91	2249.11	63988702	37932544000.000
2006-12-15	2255.24	2275.49	2241.20	2273.91	71005988	41789857792.000
2006-12-18	2277.28	2335.23	2277.28	2332.43	89075185	53875445760.000
2006-12-19	2342.18	2381.63	2315.99	2364.18	96673736	57599729664.000
2006-12-20	2356.26	2381.13	2332.93	2373.21	88977076	51026231296.000
2006-12-21	2372.46	2386.82	2339.91	2342.94	93059484	54405079040.000
2006-12-22	2334.27	2366.69	2321.92	2343.67	77684224	47072407552.000
2006-12-25	2350.13	2452.43	2350.13	2435.76	83540602	49185447936.000
2006-12-26	2437.85	2505.70	2424.94	2479.73	79152230	45793062912.000
2006-12-27	2478.06	2538.66	2461.07	2536.39	80233125	46297169920.000
2006-12-28	2538.95	2611.79	2530.33	2567.59	88899384	52013047808.000
2006-12-29	2585.42	2698.90	2585.42	2675.47	99932963	61037338624.000
2007-01-04	2728.19	2847.61	2684.82	2715.72	135343655	86339289088.000
2007-01-05	2668.58	2685.80	2617.02	2641.33	116636658	71778451456.000
2007-01-08	2621.07	2708.44	2620.63	2707.20	115452130	73524248576.000
2007-01-09	2711.05	2809.39	2691.36	2807.80	120139773	87737147392.000
2007-01-10	2838.11	2841.74	2770.99	2825.58	120609677	80509984768.000
2007-01-11	2819.37	2841.18	2763.89	2770.11	129311906	85245698048.000
2007-01-12	2745.32	2782.02	2652.58	2668.11	115652485	74764099584.000
2007-01-15	2660.07	2795.33	2658.88	2794.70	100422384	68342468608.000
2007-01-16	2818.66	2830.80	2757.21	2821.02	118180640	84486053888.000
2007-01-17	2828.40	2870.42	2742.59	2778.90	136587026	98319163392.000
2007-01-18	2760.94	2784.04	2679.71	2756.98	122258653	85799665664.000
2007-01-19	2761.89	2833.45	2761.89	2832.21	131951295	91283693568.000
2007-01-22	2857.90	2934.65	2857.90	2933.19	149619535	104856018944.000
2007-01-23	2964.69	2970.69	2851.92	2949.14	152320761	110637785088.000
2007-01-24	2955.42	2994.28	2927.72	2975.13	130427897	98924625920.000
2007-01-25	2946.50	2947.15	2853.82	2857.36	125886326	94447493120.000
2007-01-26	2805.96	2905.98	2720.83	2882.56	118801145	86160711680.000
