截止日期_EndDt,月末标识_MonFlg,季末标识_QtrFlg,年末标识_YrFlg,政策性银行及国家开发银行总资产()_PolBanNatDevBank,大型商业银行总资产()_LarComBank,股份制商业银行总资产()_JoiComBan,城市商业银行总资产()_CitComBan,农村商业银行总资产()_RurComBan,农村合作银行总资产_RurCooBan,城市信用社总资产()_UrbCreCoo,农村信用社总资产()_RurCreCoo,非银行金融机构总资产()_NonFinIns,外资银行总资产()_ForBank,新型农村金融机构和邮政储蓄银行总资产()_RurFinInsPosSav,原保险保费收入(元)_PreInc,业务及管理费_BusManExp,银行存款(元)_BankDepo,投资(元)_Investment,保险资产总额(元)_InsurTotAss,养老保险公司企业年金投资管理资产(元)_EndInsAss,境内上市公司数(A、B股)(家)_DomListCorporNum,境内上市外资股(B股)(家)_DomListForgShare,境外上市公司数(H股)(家)_OverListCorpNum,股票总发行股本(A、B、H股)(股)_TotStkABH,股票总发行股本(流通股本:A、B、H股)(股)_TotStkCircuABH,股票市价总值(A、B股)(元)_StkMakCapit,股票市价总值(股票流通市值:A、B股)(元)_StkMakCapitValue,日均股票成交金额(元)_AverDailStkTurn,股票有效帐户数(户)_StkEffAccountNum,证券投资基金数量(只)_NumSecuInvFund,交易所上市证券投资基金成交金额(元)_ExchgListSecu,股票成交金额(元)_StkTurn,固有资产余额(元)_InhAssBal,所有者权益(元)_OwnEqu,经营收入(元)_OpeInc,利润总额(元)_TotPro,人均利润(元)_ProPer,信托资产总额(元)_TrustTotAss,
1999-01-31,1,,,,,,,,,,,,,,8851130000.0000,650060000.0000,69044870000.0000,53300100000.0000,,,,,,,,,,,,,,,,,,,,
1999-02-28,1,,,,,,,,,,,,,,15436970000.0000,1552210000.0000,67739380000.0000,54677560000.0000,,,,,,,,,,,,,,,,,,,,
1999-03-31,1,1,,,,,,,,,,,,,28371940000.0000,3274400000.0000,75328860000.0000,64890540000.0000,,,,,,,,,,,,,,,,,,,,
1999-04-30,1,,,,,,,,,,,,,,41611470000.0000,4463790000.0000,76793050000.0000,65886360000.0000,,,,,,,,,,,,,,,,,,,,
1999-05-31,1,,,,,,,,,,,,,,52894910000.0000,5590900000.0000,79924140000.0000,72083090000.0000,,,,,,,,,,,,,,,,,,,,
1999-06-30,1,1,,,,,,,,,,,,,72963250000.0000,7431710000.0000,83664020000.0000,81283640000.0000,,,,,,,,,,,,,,,,,,,,
1999-07-31,1,,,,,,,,,,,,,,80769230000.0000,8643540000.0000,79938760000.0000,87459610000.0000,,,,,,,,,,,,,,,,,,,,
1999-08-31,1,,,,,,,,,,,,,,89453210000.0000,9911420000.0000,84082830000.0000,87122150000.0000,,,,,,,,,,,,,,,,,,,,
1999-09-30,1,1,,,,,,,,,,,,,100412890000.0000,11377110000.0000,87913610000.0000,81321110000.0000,,,,,,,,,,,,,,,,,,,,
1999-10-31,1,,,,,,,,,,,,,,111882280000.0000,12647020000.0000,89571960000.0000,85450420000.0000,,,,,,,,,,,,,,,,,,,,
1999-11-30,1,,,,,,,,,,,,,,125635280000.0000,14308530000.0000,90433080000.0000,87815310000.0000,,,,,,,,,,,,,,,,,,,,
1999-12-31,1,1,1,,,,,,,,,,,,139321790000.0000,18273450000.0000,92597870000.0000,89141520000.0000,,,,,,,,,,,,,,,,,,,,
2000-01-31,1,,,,,,,,,,,,,,9466150000.0000,1015060000.0000,88476970000.0000,74582360000.0000,,,,,,,,,,,,,,,,,,,,
2000-02-29,1,,,,,,,,,,,,,,17908080000.0000,2233970000.0000,96288070000.0000,88051220000.0000,,,,,,,,,,,,,,,,,,,,
2000-03-31,1,1,,,,,,,,,,,,,32410930000.0000,3978320000.0000,107887570000.0000,105353800000.0000,,,,,,,,,,,,,,,,,,,,
2000-04-30,1,,,,,,,,,,,,,,45567920000.0000,5366760000.0000,106006860000.0000,102832480000.0000,,,,,,,,,,,,,,,,,,,,
2000-05-31,1,,,,,,,,,,,,,,58723420000.0000,6717270000.0000,108712610000.0000,106455830000.0000,,,,,,,,,,,,,,,,,,,,
2000-06-30,1,1,,,,,,,,,,,,,79303690000.0000,8570200000.0000,113954000000.0000,108366920000.0000,,,,,,,,,,,,,,,,,,,,
2000-07-31,1,,,,,,,,,,,,,,89447370000.0000,10169010000.0000,113832570000.0000,108979610000.0000,,,,,,,,,,,,,,,,,,,,
2000-08-31,1,,,,,,,,,,,,,,101119870000.0000,11598950000.0000,112421830000.0000,109211930000.0000,,,,,,,,,,,,,,,,,,,,
2000-09-30,1,1,,,,,,,,,,,,,113091370000.0000,13055000000.0000,117087420000.0000,103804890000.0000,,,,,,,,,,,,,,,,,,,,
2000-10-31,1,,,,,,,,,,,,,,128231390000.0000,14988050000.0000,118803030000.0000,112797670000.0000,,,,,,,,,,,,,,,,,,,,
2000-11-30,1,,,,,,,,,,,,,,143030860000.0000,16881760000.0000,117748240000.0000,119045460000.0000,,,,,,,,,,,,,,,,,,,,
2000-12-31,1,1,1,,,,,,,,,,,,159585770000.0000,21660860000.0000,123538270000.0000,130322480000.0000,,,,,,,,,,,,,,,,,,,,
2001-01-31,1,,,,,,,,,,,,,,11881180000.0000,1130790000.0000,137555900000.0000,121435710000.0000,,,,,,,,,,,,,,,,,,,,
2001-02-28,1,,,,,,,,,,,,,,26209810000.0000,2525600000.0000,142951910000.0000,123478210000.0000,,,,,,,,,,,,,,,,,,,,
2001-03-31,1,1,,,,,,,,,,,,,44219850000.0000,4502180000.0000,156101720000.0000,119441370000.0000,,,,,,,,,,,,,,,,,,,,
2001-04-30,1,,,,,,,,,,,,,,60298800000.0000,6180660000.0000,154349010000.0000,126616410000.0000,,,,,,,,,,,,,,,,,,,,
2001-05-31,1,,,,,,,,,,,,,,77941560000.0000,7734480000.0000,152472050000.0000,134330840000.0000,,,,,,,,,,,,,,,,,,,,
2001-06-30,1,1,,,,,,,,,,,,,102230690000.0000,9872880000.0000,165946310000.0000,134055660000.0000,,,,,,,,,,,,,,,,,,,,
2001-07-31,1,,,,,,,,,,,,,,116335450000.0000,11802100000.0000,164115490000.0000,130237330000.0000,,,,,,,,,,,,,,,,,,,,
2001-08-31,1,,,,,,,,,,,,,,131089228400.0000,13573014700.0000,175705965200.0000,135161832700.0000,,,,,,,,,,,,,,,,,,,,
2001-09-30,1,1,,,,,,,,,,,,,149323650400.0000,15949099700.0000,182375321300.0000,137576242800.0000,,,,,,,,,,,,,,,,,,,,
2001-10-31,1,,,,,,,,,,,,,,166846020200.0000,17965527900.0000,188434934400.0000,144348437600.0000,,,,,,,,,,,,,,,,,,,,
2001-11-30,1,,,,,,,,,,,,,,185917097900.0000,20315777500.0000,193741547100.0000,154676774700.0000,,,,,,,,,,,,,,,,,,,,
2001-12-31,1,1,1,,,,,,,,,,,,210935433700.0000,25835805000.0000,193059489900.0000,171258781700.0000,,,,,,,,,,,,,,,,,,,,
2002-01-31,1,,,,,,,,,,,,,,24139724600.0000,1573917500.0000,207171328300.0000,175644150500.0000,,,,,,,,,,,,,,,,,,,,
2002-02-28,1,,,,,,,,,,,,,,48466415700.0000,3469872800.0000,193077686500.0000,185211434100.0000,,,,,,,,,,,,,,,,,,,,
2002-03-31,1,1,,,,,,,,,,,,,85988448100.0000,5815509800.0000,203442062400.0000,201123192500.0000,,,,,,,,,,,,,,,,,,,,
2002-04-30,1,,,,,,,,,,,,,,109237253800.0000,8323563500.0000,213790973300.0000,205477156400.0000,,,,,,,,,,,,,,,,,,,,
2002-05-31,1,,,,,,,,,,,,,,131161528000.0000,10430286400.0000,235622395400.0000,205310888500.0000,,,,,,,,,,,,,,,,,,,,
2002-06-30,1,1,,,,,,,,,,,,,160819790000.0000,13192304800.0000,250119145200.0000,210347721100.0000,,,,,,,,,,,,,,,,,,,,
2002-07-31,1,,,,,,,,,,,,,,180907349200.0000,15728871800.0000,253290316200.0000,213111204000.0000,,,,,,,,,,,,,,,,,,,,
2002-08-31,1,,,,,,,,,,,,,,201404498000.0000,18041989400.0000,260052403800.0000,214787398900.0000,,,,,,,,,,,,,,,,,,,,
2002-09-30,1,1,,,,,,,,,,,,,226272115000.0000,20723188200.0000,268379099100.0000,230883145300.0000,,,,,,,,,,,,,,,,,,,,
2002-10-31,1,,,,,,,,,,,,,,248573878200.0000,23099643700.0000,277908575100.0000,226885630000.0000,,,,,,,,,,,,,,,,,,,,
2002-11-30,1,,,,,,,,,,,,,,273770079400.0000,25887779200.0000,288174308500.0000,227215527100.0000,,,,,,,,,,,,,,,,,,,,
2002-12-31,1,1,1,,,,,,,,,,,,305313907800.0000,31437221400.0000,302626997000.0000,250406083700.0000,,,,,,,,,,,,,,,,,,,,
